brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
HM,2020-08-31,0.00975737152485257,0.7336354956472901,0.25660320134793596,3.66,96.34,92.68
HM,2020-09-30,0.00824341131181522,0.7386212614746817,0.25313680781758957,3.15,96.85,93.69999999999999
HM,2020-10-31,0.009624173180998195,0.7393839446782923,0.2509915814792544,3.69,96.31,92.62
Nike,2019-07-31,0.03636319911748483,0.8218732046332046,0.1417642360728075,20.41,79.59,59.18000000000001
Nike,2019-08-31,0.016923033612972243,0.828095687179776,0.15498046281177863,9.84,90.16,80.32
Nike,2019-09-30,0.016256122415968424,0.826614732619456,0.15712823913817087,9.38,90.62,81.24000000000001
Nike,2019-10-31,0.022198045002843142,0.8374157753648696,0.1403848257561398,13.65,86.35,72.69999999999999
Nike,2019-11-30,0.0251360768175583,0.865823182441701,0.10904069501600365,18.73,81.27,62.53999999999999
Nike,2019-12-31,0.02702962796700522,0.8827862072835418,0.09018293025082769,23.06,76.94,53.879999999999995
Nike,2020-01-31,0.02533173481406697,0.8635487127713276,0.1111171125694094,18.57,81.43,62.86000000000001
Nike,2020-02-29,0.01832512515221215,0.8175497564605602,0.1641239006900284,10.04,89.96,79.91999999999999
Nike,2020-03-31,0.01645867835164481,0.8201264619647517,0.16341460192673263,9.15,90.85,81.69999999999999
Nike,2020-04-30,0.016593411911098824,0.8219601811205973,0.1614449206733262,9.32,90.68,81.36000000000001
Nike,2020-05-31,0.02140459311330871,0.8255808113904445,0.15301277850589776,12.27,87.73,75.46000000000001
Nike,2020-06-30,0.022031252841856377,0.8221199490739337,0.15585010154900117,12.39,87.61,75.22
Nike,2020-07-31,0.025047285859383817,0.8283306624534477,0.14661776323214085,14.59,85.41,70.82
Nike,2020-08-31,0.021908365294910335,0.8267763035140459,0.15131351715559244,12.65,87.35,74.69999999999999
Nike,2020-09-30,0.01772662975645662,0.8283129900470445,0.1539607322302941,10.32,89.68,79.36000000000001
Nike,2020-10-31,0.0180259111406816,0.8193274931618245,0.16264596732461004,9.98,90.02,80.03999999999999
Starbucks,2019-07-31,0.04319765117441279,0.8255960353156755,0.13120872896884891,24.77,75.23,50.46000000000001
Starbucks,2019-08-31,0.031584048712317826,0.8365026951487323,0.13191115991215813,19.32,80.68,61.36000000000001
Starbucks,2019-09-30,0.029447773654916513,0.8341188311688311,0.13643098330241188,17.75,82.25,64.5
Starbucks,2019-10-31,0.03111454774321165,0.8130926991548283,0.15578870706707426,16.65,83.35,66.69999999999999
Starbucks,2019-11-30,0.031066968957098012,0.8160875479595395,0.15284434949424486,16.89,83.11,66.22
Starbucks,2019-12-31,0.027153399541634836,0.8175413292589763,0.15530504201680673,14.88,85.12,70.24000000000001
Starbucks,2020-01-31,0.028406092617614544,0.8307521189043116,0.14084092863284609,16.78,83.22,66.44
Starbucks,2020-02-29,0.030946926396827248,0.8105141724017264,0.1585380846844745,16.33,83.67,67.34
Starbucks,2020-03-31,0.04112543630017452,0.8347617801047121,0.12411169284467714,24.89,75.11,50.22
Starbucks,2020-04-30,0.03366022205206738,0.8363043644716692,0.13003828483920368,20.56,79.44,58.879999999999995
Starbucks,2020-05-31,0.02923297709923664,0.8303998473282442,0.1403667175572519,17.24,82.76,65.52000000000001
Starbucks,2020-06-30,0.055182878566965216,0.8267744219954176,0.11804436575713392,31.86,68.14,36.28
Starbucks,2020-07-31,0.03555798808369129,0.8292665927670777,0.1351756962726895,20.83,79.17,58.34
Starbucks,2020-08-31,0.029744375484871993,0.8423655288337213,0.12788828549262996,18.87,81.13,62.25999999999999
Starbucks,2020-09-30,0.031864409084727326,0.8318876648986808,0.1362517339861281,18.95,81.05,62.099999999999994
Starbucks,2020-10-31,0.03150533655898677,0.8288871495659599,0.13961434467055645,18.41,81.59,63.18000000000001
