date,sentiment_neg,sentiment_neu,sentiment_pos
2019-08-28 01:09:08+00:00,"0,0","1,0","0,0"
2019-08-28 01:06:02+00:00,"0,0","1,0","0,0"
2019-08-28 01:04:42+00:00,"0,233","0,767","0,0"
2019-08-28 01:04:32+00:00,,,
2019-08-28 01:02:38+00:00,"0,222","0,778","0,0"
2019-08-28 00:56:19+00:00,"0,0","0,683","0,317"
2019-08-28 00:47:14+00:00,,,
2019-08-28 00:35:02+00:00,"0,096","0,643","0,261"
2019-08-28 00:34:41+00:00,,,
2019-08-28 00:30:48+00:00,,,
2019-08-28 00:27:05+00:00,,,
2019-08-28 00:23:02+00:00,,,
2019-08-28 00:14:45+00:00,"0,0","0,496","0,504"
2019-08-28 00:07:47+00:00,"0,0","1,0","0,0"
2019-08-28 00:00:09+00:00,"0,0","0,796","0,204"
2019-08-27 23:59:36+00:00,"0,367","0,633","0,0"
2019-08-27 23:54:12+00:00,"0,0","1,0","0,0"
2019-08-27 23:54:08+00:00,"0,0","0,722","0,278"
2019-08-27 23:49:01+00:00,,,
2019-08-27 23:47:13+00:00,,,
2019-08-27 23:39:55+00:00,"0,256","0,744","0,0"
2019-08-27 23:34:20+00:00,"0,0","1,0","0,0"
2019-08-27 23:18:14+00:00,,,
2019-08-27 23:17:30+00:00,,,
2019-08-27 23:15:08+00:00,"0,0","0,841","0,159"
2019-08-27 23:08:12+00:00,,,
2019-08-27 23:07:22+00:00,,,
2019-08-27 23:03:25+00:00,,,
2019-08-27 22:56:52+00:00,,,
2019-08-27 22:53:54+00:00,"0,474","0,526","0,0"
2019-08-27 22:51:44+00:00,"0,0","1,0","0,0"
2019-08-27 22:48:22+00:00,"0,0","0,687","0,313"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-27 22:48:14+00:00,"0,0","1,0","0,0"
2019-08-27 22:30:03+00:00,"0,176","0,76","0,064"
2019-08-27 22:24:58+00:00,,,
2019-08-27 22:18:54+00:00,"0,0","1,0","0,0"
2019-08-27 22:06:28+00:00,"0,0","0,496","0,504"
2019-08-27 22:01:20+00:00,"0,0","1,0","0,0"
2019-08-27 22:00:11+00:00,,,
2019-08-27 21:59:54+00:00,"0,0","1,0","0,0"
2019-08-27 21:58:41+00:00,"0,106","0,894","0,0"
2019-08-27 21:57:28+00:00,"0,0","1,0","0,0"
2019-08-27 21:55:07+00:00,,,
2019-08-27 21:52:32+00:00,,,
2019-08-27 21:52:21+00:00,,,
2019-08-27 21:48:31+00:00,,,
2019-08-27 21:44:21+00:00,"0,0","0,861","0,139"
2019-08-27 21:40:58+00:00,"0,164","0,641","0,195"
2019-08-27 21:36:43+00:00,"0,0","0,909","0,091"
2019-08-27 21:34:29+00:00,"0,0","0,878","0,122"
2019-08-27 21:32:01+00:00,"0,0","0,914","0,086"
2019-08-27 21:29:20+00:00,"0,0","1,0","0,0"
2019-08-27 21:22:03+00:00,,,
2019-08-27 21:16:08+00:00,,,
2019-08-27 21:15:40+00:00,,,
2019-08-27 21:13:57+00:00,,,
2019-08-27 21:09:31+00:00,,,
2019-08-27 21:08:24+00:00,,,
2019-08-27 21:04:11+00:00,,,
2019-08-27 21:01:12+00:00,,,
2019-08-27 21:00:40+00:00,"0,0","0,877","0,123"
2019-08-27 21:00:34+00:00,"0,0","0,837","0,163"
2019-08-27 20:55:03+00:00,"0,234","0,698","0,067"
2019-08-27 20:49:41+00:00,"0,0","0,918","0,082"
2019-08-27 20:48:08+00:00,,,
2019-08-27 20:39:51+00:00,,,
2019-08-27 20:39:17+00:00,"0,0","1,0","0,0"
2019-08-27 20:36:05+00:00,,,
2019-08-27 20:35:30+00:00,"0,0","0,727","0,273"
2019-08-27 20:28:23+00:00,"0,0","0,746","0,254"
2019-08-27 20:23:46+00:00,"0,0","1,0","0,0"
2019-08-27 20:20:23+00:00,"0,0","0,94","0,06"
2019-08-27 20:20:16+00:00,,,
2019-08-27 20:13:47+00:00,,,
2019-08-27 20:10:28+00:00,"0,108","0,892","0,0"
2019-08-27 20:10:05+00:00,,,
2019-08-27 20:06:23+00:00,,,
2019-08-27 20:04:29+00:00,"0,163","0,837","0,0"
2019-08-27 20:01:21+00:00,"0,049","0,664","0,288"
2019-08-27 20:01:02+00:00,"0,0","0,93","0,07"
2019-08-27 20:00:42+00:00,"0,0","0,951","0,049"
2019-08-27 19:57:19+00:00,"0,0","0,91","0,09"
2019-08-27 19:56:38+00:00,"0,0","1,0","0,0"
2019-08-27 19:54:11+00:00,,,
2019-08-27 19:53:42+00:00,"0,105","0,636","0,259"
2019-08-27 19:51:15+00:00,"0,0","0,879","0,121"
2019-08-27 19:43:48+00:00,,,
2019-08-27 19:41:56+00:00,"0,0","0,949","0,051"
2019-08-27 19:39:18+00:00,"0,0","1,0","0,0"
2019-08-27 19:38:15+00:00,,,
2019-08-27 19:34:21+00:00,"0,0","0,496","0,504"
2019-08-27 19:34:19+00:00,"0,0","1,0","0,0"
2019-08-27 19:32:03+00:00,"0,0","1,0","0,0"
2019-08-27 19:31:28+00:00,"0,0","0,819","0,181"
2019-08-27 19:23:46+00:00,"0,0","0,803","0,197"
2019-08-27 19:23:25+00:00,,,
2019-08-27 19:19:03+00:00,"0,274","0,726","0,0"
2019-08-27 19:17:09+00:00,"0,0","0,841","0,159"
2019-08-27 19:14:07+00:00,"0,0","0,824","0,176"
2019-08-27 19:11:28+00:00,"0,0","1,0","0,0"
2019-08-27 19:07:31+00:00,,,
2019-08-27 19:05:09+00:00,"0,0","0,906","0,094"
2019-08-27 19:04:27+00:00,,,
2019-08-27 19:01:08+00:00,"0,0","0,562","0,438"
2019-08-27 19:00:56+00:00,,,
2019-08-27 19:00:55+00:00,"0,0","1,0","0,0"
2019-08-27 19:00:12+00:00,,,
2019-08-27 19:00:04+00:00,,,
2019-08-27 18:56:36+00:00,"0,0","0,744","0,256"
2019-08-27 18:47:09+00:00,"0,09","0,712","0,198"
2019-08-27 18:45:18+00:00,,,
2019-08-27 18:42:11+00:00,"0,0","0,783","0,217"
2019-08-27 18:39:12+00:00,,,
2019-08-27 18:35:04+00:00,"0,0","0,778","0,222"
2019-08-27 18:32:33+00:00,"0,0","0,838","0,162"
2019-08-27 18:30:53+00:00,,,
2019-08-27 18:21:27+00:00,"0,0","1,0","0,0"
2019-08-27 18:17:46+00:00,"0,0","0,939","0,061"
2019-08-27 18:16:03+00:00,"0,0","0,781","0,219"
2019-08-27 18:10:13+00:00,"0,0","0,802","0,198"
2019-08-27 18:10:12+00:00,"0,0","0,871","0,129"
2019-08-27 18:09:46+00:00,"0,0","1,0","0,0"
2019-08-27 18:07:06+00:00,"0,122","0,736","0,141"
2019-08-27 18:05:49+00:00,,,
2019-08-27 18:05:37+00:00,"0,0","0,809","0,191"
2019-08-27 18:05:13+00:00,"0,0","1,0","0,0"
2019-08-27 18:02:50+00:00,"0,0","0,882","0,118"
2019-08-27 18:00:55+00:00,"0,0","0,755","0,245"
2019-08-27 17:58:26+00:00,,,
2019-08-27 17:57:18+00:00,"0,157","0,686","0,157"
2019-08-27 17:37:16+00:00,"0,0","0,82","0,18"
2019-08-27 17:30:39+00:00,"0,0","0,802","0,198"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-27 17:25:26+00:00,"0,0","0,915","0,085"
2019-08-27 17:21:22+00:00,"0,0","1,0","0,0"
2019-08-27 17:17:20+00:00,"0,0","0,566","0,434"
2019-08-27 17:15:19+00:00,,,
2019-08-27 17:15:06+00:00,,,
2019-08-27 17:12:55+00:00,"0,0","0,825","0,175"
2019-08-27 17:09:34+00:00,"0,0","0,829","0,171"
2019-08-27 17:09:04+00:00,"0,0","0,841","0,159"
2019-08-27 17:08:03+00:00,"0,0","0,785","0,215"
2019-08-27 17:05:06+00:00,"0,144","0,856","0,0"
2019-08-27 17:02:12+00:00,"0,0","0,496","0,504"
2019-08-27 17:00:51+00:00,"0,0","1,0","0,0"
2019-08-27 17:00:34+00:00,"0,097","0,837","0,066"
2019-08-27 17:00:18+00:00,"0,09","0,866","0,044"
2019-08-27 16:56:08+00:00,,,
2019-08-27 16:50:44+00:00,,,
2019-08-27 16:50:07+00:00,"0,143","0,747","0,11"
2019-08-27 16:48:12+00:00,,,
2019-08-27 16:46:02+00:00,"0,0","1,0","0,0"
2019-08-27 16:42:11+00:00,"0,033","0,758","0,209"
2019-08-27 16:40:05+00:00,"0,0","1,0","0,0"
2019-08-27 16:38:44+00:00,,,
2019-08-27 16:38:17+00:00,"0,0","0,843","0,157"
2019-08-27 16:14:51+00:00,"0,0","1,0","0,0"
2019-08-27 16:14:14+00:00,,,
2019-08-27 16:11:30+00:00,"0,165","0,7","0,135"
2019-08-27 16:06:39+00:00,"0,0","0,932","0,068"
2019-08-27 16:04:31+00:00,,,
2019-08-27 16:01:42+00:00,,,
2019-08-27 16:00:28+00:00,,,
2019-08-27 16:00:22+00:00,"0,101","0,845","0,055"
2019-08-27 15:51:33+00:00,,,
2019-08-27 15:41:05+00:00,,,
2019-08-27 15:35:04+00:00,"0,0","0,874","0,126"
2019-08-27 15:31:13+00:00,"0,0","0,912","0,088"
2019-08-27 15:30:20+00:00,"0,0","1,0","0,0"
2019-08-27 15:20:05+00:00,,,
2019-08-27 15:18:50+00:00,"0,097","0,772","0,13"
2019-08-27 15:16:46+00:00,"0,106","0,806","0,087"
2019-08-27 15:13:01+00:00,,,
2019-08-27 15:12:41+00:00,,,
2019-08-27 15:08:18+00:00,,,
2019-08-27 15:07:47+00:00,,,
2019-08-27 15:05:15+00:00,"0,0","0,936","0,064"
2019-08-27 15:04:52+00:00,,,
2019-08-27 14:58:22+00:00,,,
2019-08-27 14:57:55+00:00,"0,0","1,0","0,0"
2019-08-27 14:56:16+00:00,"0,0","1,0","0,0"
2019-08-27 14:55:03+00:00,"0,0","0,655","0,345"
2019-08-27 14:55:03+00:00,"0,0","1,0","0,0"
2019-08-27 14:53:54+00:00,"0,0","0,806","0,194"
2019-08-27 14:52:25+00:00,,,
2019-08-27 14:52:22+00:00,,,
2019-08-27 14:49:43+00:00,,,
2019-08-27 14:48:50+00:00,,,
2019-08-27 14:45:23+00:00,"0,0","1,0","0,0"
2019-08-27 14:43:04+00:00,"0,0","0,856","0,144"
2019-08-27 14:42:39+00:00,"0,0","0,516","0,484"
2019-08-27 14:37:49+00:00,,,
2019-08-27 14:30:11+00:00,"0,067","0,791","0,142"
2019-08-27 14:30:11+00:00,"0,0","1,0","0,0"
2019-08-27 14:30:08+00:00,"0,0","0,496","0,504"
2019-08-27 14:29:00+00:00,,,
2019-08-27 14:29:00+00:00,"0,0","1,0","0,0"
2019-08-27 14:27:52+00:00,"0,0","0,889","0,111"
2019-08-27 14:21:40+00:00,"0,0","1,0","0,0"
2019-08-27 14:21:31+00:00,"0,0","0,393","0,607"
2019-08-27 14:20:16+00:00,"0,0","1,0","0,0"
2019-08-27 14:20:01+00:00,"0,0","1,0","0,0"
2019-08-27 14:19:39+00:00,,,
2019-08-27 14:17:50+00:00,"0,0","1,0","0,0"
2019-08-27 14:15:41+00:00,,,
2019-08-27 14:15:29+00:00,"0,0","1,0","0,0"
2019-08-27 14:15:19+00:00,"0,0","1,0","0,0"
2019-08-27 14:07:43+00:00,"0,0","0,696","0,304"
2019-08-27 14:07:07+00:00,,,
2019-08-27 14:01:27+00:00,"0,0","1,0","0,0"
2019-08-27 14:01:10+00:00,"0,0","0,778","0,222"
2019-08-27 14:00:56+00:00,,,
2019-08-27 14:00:41+00:00,,,
2019-08-27 14:00:23+00:00,"0,0","1,0","0,0"
2019-08-27 13:55:05+00:00,"0,0","0,812","0,188"
2019-08-27 13:52:58+00:00,,,
2019-08-27 13:51:01+00:00,"0,0","0,905","0,095"
2019-08-27 13:50:28+00:00,"0,0","1,0","0,0"
2019-08-27 13:48:51+00:00,,,
2019-08-27 13:39:58+00:00,,,
2019-08-27 13:38:58+00:00,"0,0","1,0","0,0"
2019-08-27 13:30:27+00:00,"0,0","0,902","0,098"
2019-08-27 13:26:43+00:00,,,
2019-08-27 13:26:41+00:00,"0,0","0,867","0,133"
2019-08-27 13:26:20+00:00,,,
2019-08-27 13:23:32+00:00,,,
2019-08-27 13:23:03+00:00,"0,11","0,6","0,29"
2019-08-27 13:21:28+00:00,"0,0","0,705","0,295"
2019-08-27 13:19:50+00:00,,,
2019-08-27 13:16:11+00:00,"0,0","1,0","0,0"
2019-08-27 13:13:35+00:00,"0,0","1,0","0,0"
2019-08-27 13:11:46+00:00,"0,091","0,909","0,0"
2019-08-27 13:11:16+00:00,"0,0","1,0","0,0"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-27 13:11:11+00:00,"0,0","0,82","0,18"
2019-08-27 13:08:38+00:00,"0,0","1,0","0,0"
2019-08-27 13:08:33+00:00,"0,237","0,763","0,0"
2019-08-27 13:07:39+00:00,"0,06","0,82","0,12"
2019-08-27 13:06:04+00:00,"0,0","1,0","0,0"
2019-08-27 13:05:07+00:00,"0,0","0,463","0,537"
2019-08-27 13:04:36+00:00,,,
2019-08-27 13:04:33+00:00,,,
2019-08-27 13:03:38+00:00,"0,112","0,765","0,122"
2019-08-27 13:01:31+00:00,"0,075","0,828","0,098"
2019-08-27 13:00:21+00:00,,,
2019-08-27 13:00:09+00:00,"0,0","1,0","0,0"
2019-08-27 13:00:08+00:00,"0,0","1,0","0,0"
2019-08-27 13:00:06+00:00,"0,056","0,858","0,086"
2019-08-27 12:56:53+00:00,"0,172","0,828","0,0"
2019-08-27 12:52:17+00:00,,,
2019-08-27 12:35:52+00:00,"0,0","1,0","0,0"
2019-08-27 12:32:53+00:00,"0,278","0,656","0,066"
2019-08-27 12:30:41+00:00,"0,0","0,878","0,122"
2019-08-27 12:29:04+00:00,,,
2019-08-27 12:15:34+00:00,,,
2019-08-27 12:12:02+00:00,"0,0","1,0","0,0"
2019-08-27 12:10:02+00:00,"0,0","1,0","0,0"
2019-08-27 12:05:06+00:00,"0,0","1,0","0,0"
2019-08-27 12:03:51+00:00,,,
2019-08-27 12:01:00+00:00,"0,0","0,791","0,209"
2019-08-27 12:00:39+00:00,"0,0","0,906","0,094"
2019-08-27 12:00:28+00:00,"0,0","0,902","0,098"
2019-08-27 11:58:03+00:00,"0,0","0,496","0,504"
2019-08-27 11:58:03+00:00,"0,0","1,0","0,0"
2019-08-27 11:57:54+00:00,"0,0","0,862","0,138"
2019-08-27 11:57:34+00:00,"0,0","1,0","0,0"
2019-08-27 11:57:09+00:00,,,
2019-08-27 11:55:03+00:00,"0,0","1,0","0,0"
2019-08-27 11:54:12+00:00,"0,0","1,0","0,0"
2019-08-27 11:48:13+00:00,"0,09","0,784","0,126"
2019-08-27 11:45:00+00:00,"0,038","0,799","0,164"
2019-08-27 11:40:12+00:00,"0,0","1,0","0,0"
2019-08-27 11:38:41+00:00,"0,0","0,905","0,095"
2019-08-27 11:36:18+00:00,,,
2019-08-27 11:27:35+00:00,"0,0","1,0","0,0"
2019-08-27 11:22:55+00:00,"0,0","0,584","0,416"
2019-08-27 11:16:28+00:00,"0,051","0,853","0,097"
2019-08-27 11:01:23+00:00,"0,0","0,927","0,073"
2019-08-27 11:01:16+00:00,,,
2019-08-27 11:00:59+00:00,,,
2019-08-27 11:00:28+00:00,"0,0","0,919","0,081"
2019-08-27 10:53:08+00:00,"0,0","0,928","0,072"
2019-08-27 10:52:01+00:00,"0,128","0,872","0,0"
2019-08-27 10:46:01+00:00,,,
2019-08-27 10:42:21+00:00,,,
2019-08-27 10:39:36+00:00,"0,0","0,909","0,091"
2019-08-27 10:35:00+00:00,,,
2019-08-27 10:31:30+00:00,"0,0","0,895","0,105"
2019-08-27 10:30:38+00:00,"0,0","0,86","0,14"
2019-08-27 10:27:02+00:00,,,
2019-08-27 10:25:02+00:00,,,
2019-08-27 10:17:59+00:00,"0,0","1,0","0,0"
2019-08-27 10:13:37+00:00,"0,0","0,622","0,378"
2019-08-27 10:07:26+00:00,"0,0","1,0","0,0"
2019-08-27 10:04:34+00:00,,,
2019-08-27 10:04:13+00:00,,,
2019-08-27 09:51:03+00:00,"0,0","1,0","0,0"
2019-08-27 09:40:56+00:00,"0,0","0,867","0,133"
2019-08-27 09:37:50+00:00,"0,0","0,946","0,054"
2019-08-27 09:33:05+00:00,"0,0","1,0","0,0"
2019-08-27 09:31:12+00:00,"0,0","1,0","0,0"
2019-08-27 09:25:59+00:00,"0,0","0,496","0,504"
2019-08-27 09:25:43+00:00,"0,0","0,918","0,082"
2019-08-27 09:21:15+00:00,,,
2019-08-27 09:12:10+00:00,"0,117","0,741","0,142"
2019-08-27 09:09:02+00:00,"0,191","0,809","0,0"
2019-08-27 09:01:20+00:00,,,
2019-08-27 09:00:11+00:00,"0,0","0,627","0,373"
2019-08-27 08:58:48+00:00,"0,0","0,89","0,11"
2019-08-27 08:48:09+00:00,"0,0","1,0","0,0"
2019-08-27 08:46:15+00:00,,,
2019-08-27 08:44:41+00:00,"0,0","1,0","0,0"
2019-08-27 08:44:08+00:00,"0,0","0,786","0,214"
2019-08-27 08:39:27+00:00,"0,0","1,0","0,0"
2019-08-27 08:39:07+00:00,,,
2019-08-27 08:30:00+00:00,,,
2019-08-27 08:05:35+00:00,"0,0","1,0","0,0"
2019-08-27 08:05:29+00:00,,,
2019-08-27 07:56:38+00:00,"0,0","0,886","0,114"
2019-08-27 07:48:32+00:00,"0,0","1,0","0,0"
2019-08-27 07:48:04+00:00,,,
2019-08-27 07:43:56+00:00,"0,0","0,926","0,074"
2019-08-27 07:35:19+00:00,"0,142","0,858","0,0"
2019-08-27 07:34:15+00:00,,,
2019-08-27 07:34:14+00:00,,,
2019-08-27 07:30:02+00:00,"0,0","0,737","0,263"
2019-08-27 07:25:48+00:00,,,
2019-08-27 07:24:57+00:00,"0,0","1,0","0,0"
2019-08-27 07:18:01+00:00,,,
2019-08-27 07:15:04+00:00,,,
2019-08-27 07:13:01+00:00,"0,0","1,0","0,0"
2019-08-27 07:06:27+00:00,,,
2019-05-02 22:42:29+00:00,"0,31","0,69","0,0"
2019-08-27 07:04:32+00:00,,,
2019-08-27 06:54:11+00:00,,,
2019-08-27 06:53:54+00:00,"0,0","0,496","0,504"
2019-08-27 06:52:25+00:00,"0,0","0,794","0,206"
2019-08-27 06:50:46+00:00,"0,072","0,836","0,092"
2019-08-27 06:30:15+00:00,"0,0","0,613","0,387"
2019-08-27 06:30:08+00:00,,,
2019-08-27 06:27:20+00:00,"0,1","0,9","0,0"
2019-08-27 06:20:31+00:00,,,
2019-08-27 06:17:32+00:00,"0,0","0,578","0,422"
2019-08-27 06:16:07+00:00,,,
2019-08-27 06:05:34+00:00,,,
2019-08-27 06:04:01+00:00,,,
2019-08-27 06:02:33+00:00,,,
2019-08-27 05:57:48+00:00,"0,0","1,0","0,0"
2019-08-27 05:57:44+00:00,"0,0","0,706","0,294"
2019-08-27 05:56:53+00:00,"0,183","0,778","0,039"
2019-08-27 05:44:26+00:00,"0,0","0,945","0,055"
2019-08-27 05:43:52+00:00,"0,04","0,942","0,018"
2019-08-27 05:42:21+00:00,,,
2019-08-27 05:41:39+00:00,,,
2019-08-27 05:37:46+00:00,,,
2019-08-27 05:25:02+00:00,,,
2019-08-27 05:19:14+00:00,,,
2019-08-27 05:15:19+00:00,"0,084","0,842","0,074"
2019-08-27 05:11:41+00:00,"0,0","0,801","0,199"
2019-08-27 05:02:52+00:00,"0,0","0,573","0,427"
2019-08-27 05:00:00+00:00,,,
2019-08-27 04:59:11+00:00,"0,0","0,772","0,228"
2019-08-27 04:50:06+00:00,,,
2019-08-27 04:44:43+00:00,"0,238","0,762","0,0"
2019-08-27 04:43:39+00:00,"0,0","1,0","0,0"
2019-08-27 04:42:54+00:00,,,
2019-08-27 04:31:04+00:00,"0,063","0,673","0,265"
2019-08-27 04:21:48+00:00,"0,0","0,496","0,504"
2019-08-27 04:21:46+00:00,"0,0","1,0","0,0"
2019-08-27 04:04:35+00:00,,,
2019-08-27 04:03:34+00:00,"0,0","1,0","0,0"
2019-08-27 03:56:36+00:00,"0,173","0,76","0,067"
2019-08-27 03:55:02+00:00,"0,0","1,0","0,0"
2019-08-27 03:54:15+00:00,"0,0","0,672","0,328"
2019-08-27 03:53:41+00:00,"0,059","0,839","0,102"
2019-08-27 03:45:27+00:00,"0,0","0,864","0,136"
2019-08-27 03:45:05+00:00,"0,0","0,867","0,133"
2019-08-27 03:39:21+00:00,,,
2019-08-27 03:27:36+00:00,"0,074","0,868","0,058"
2019-08-27 03:25:00+00:00,"0,0","1,0","0,0"
2019-08-27 03:22:06+00:00,"0,0","1,0","0,0"
2019-08-27 03:21:03+00:00,,,
2019-08-27 03:19:25+00:00,"0,0","1,0","0,0"
2019-08-27 03:12:22+00:00,"0,0","0,89","0,11"
2019-08-27 03:08:06+00:00,"0,0","0,893","0,107"
2019-08-27 03:07:42+00:00,"0,0","0,583","0,417"
2019-08-27 03:06:12+00:00,"0,06","0,721","0,219"
2019-08-27 03:00:45+00:00,"0,0","1,0","0,0"
2019-08-27 02:53:21+00:00,"0,065","0,731","0,204"
2019-08-27 02:52:27+00:00,"0,191","0,809","0,0"
2019-08-27 02:46:54+00:00,"0,062","0,714","0,224"
2019-08-27 02:46:32+00:00,"0,062","0,714","0,224"
2019-08-27 02:45:41+00:00,"0,059","0,728","0,214"
2019-08-27 02:33:34+00:00,"0,0","0,885","0,115"
2019-08-27 02:13:03+00:00,"0,0","1,0","0,0"
2019-08-27 01:49:42+00:00,"0,0","0,496","0,504"
2019-08-27 01:44:59+00:00,"0,0","0,858","0,142"
2019-08-27 01:37:01+00:00,"0,0","1,0","0,0"
2019-08-27 01:36:59+00:00,,,
2019-08-27 01:24:41+00:00,"0,012","0,377","0,611"
2019-08-27 01:12:00+00:00,"0,0","0,894","0,106"
2019-08-27 01:04:32+00:00,,,
2019-08-27 01:00:51+00:00,,,
2019-08-27 01:00:25+00:00,"0,0","1,0","0,0"
2019-08-27 00:52:44+00:00,"0,049","0,951","0,0"
2019-08-27 00:46:12+00:00,"0,0","0,693","0,307"
2019-08-27 00:31:29+00:00,,,
2019-08-27 00:26:01+00:00,"0,0","0,837","0,163"
2019-08-27 00:22:14+00:00,"0,0","0,837","0,163"
2019-08-27 00:00:25+00:00,"0,0","1,0","0,0"
2019-08-26 23:50:44+00:00,"0,31","0,69","0,0"
2019-08-26 23:48:23+00:00,"0,0","1,0","0,0"
2019-08-26 23:32:24+00:00,"0,0","1,0","0,0"
2019-08-26 23:31:22+00:00,"0,0","0,717","0,283"
2019-08-26 23:24:26+00:00,"0,0","0,874","0,126"
2019-08-26 23:17:33+00:00,"0,0","0,496","0,504"
2019-08-26 23:15:07+00:00,"0,13","0,669","0,201"
2019-08-26 23:13:02+00:00,"0,0","1,0","0,0"
2019-08-26 23:09:48+00:00,"0,095","0,732","0,174"
2019-08-26 23:07:37+00:00,,,
2019-08-26 23:07:06+00:00,,,
2019-08-26 23:06:25+00:00,"0,0","1,0","0,0"
2019-08-26 23:02:33+00:00,,,
2019-08-26 22:58:38+00:00,"0,163","0,71","0,127"
2019-08-26 22:55:50+00:00,"0,0","0,807","0,193"
2019-08-26 22:55:08+00:00,"0,031","0,941","0,028"
2019-08-26 22:47:32+00:00,"0,0","0,922","0,078"
2019-08-26 22:40:05+00:00,"0,0","0,814","0,186"
2019-08-26 22:38:48+00:00,"0,171","0,829","0,0"
2019-08-26 22:35:03+00:00,,,
2019-08-26 22:35:01+00:00,,,
2019-08-26 22:31:54+00:00,"0,0","1,0","0,0"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-26 22:31:03+00:00,"0,0","0,903","0,097"
2019-08-26 22:23:14+00:00,"0,056","0,944","0,0"
2019-08-26 22:21:07+00:00,"0,0","0,849","0,151"
2019-08-26 22:17:28+00:00,"0,0","0,864","0,136"
2019-08-26 22:13:42+00:00,"0,0","0,811","0,189"
2019-08-26 22:09:55+00:00,"0,0","0,909","0,091"
2019-08-26 22:06:26+00:00,"0,0","0,755","0,245"
2019-08-26 22:06:04+00:00,"0,0","0,895","0,105"
2019-08-26 22:05:35+00:00,"0,099","0,621","0,281"
2019-08-26 22:04:31+00:00,,,
2019-08-26 21:59:18+00:00,"0,0","0,925","0,075"
2019-08-26 21:57:35+00:00,"0,0","1,0","0,0"
2019-08-26 21:33:48+00:00,,,
2019-08-26 21:19:15+00:00,"0,0","0,879","0,121"
2019-08-26 21:17:51+00:00,"0,0","1,0","0,0"
2019-08-26 21:02:52+00:00,"0,182","0,818","0,0"
2019-08-26 21:01:56+00:00,"0,0","1,0","0,0"
2019-08-26 21:01:00+00:00,"0,166","0,66","0,174"
2019-08-26 21:00:44+00:00,"0,0","0,877","0,123"
2019-08-26 20:58:43+00:00,"0,0","1,0","0,0"
2019-08-26 20:56:24+00:00,"0,0","0,455","0,545"
2019-08-26 20:54:26+00:00,"0,0","0,865","0,135"
2019-08-26 20:54:17+00:00,,,
2019-08-26 20:51:48+00:00,"0,0","0,527","0,473"
2019-08-26 20:47:39+00:00,"0,0","0,599","0,401"
2019-08-26 20:43:01+00:00,"0,155","0,784","0,062"
2019-08-26 20:42:32+00:00,"0,04","0,808","0,151"
2019-08-26 20:34:46+00:00,,,
2019-08-26 20:32:02+00:00,"0,0","0,833","0,167"
2019-08-26 20:25:51+00:00,"0,0","0,882","0,118"
2019-08-26 20:23:43+00:00,"0,0","0,769","0,231"
2019-08-26 20:18:05+00:00,"0,0","0,867","0,133"
2019-08-26 20:14:16+00:00,"0,091","0,909","0,0"
2019-08-26 20:06:40+00:00,"0,0","1,0","0,0"
2019-08-26 20:03:40+00:00,"0,0","1,0","0,0"
2019-08-26 19:50:56+00:00,"0,0","0,75","0,25"
2019-08-26 19:49:08+00:00,"0,0","0,588","0,412"
2019-08-26 19:47:07+00:00,"0,0","0,588","0,412"
2019-08-26 19:45:42+00:00,"0,0","0,743","0,257"
2019-08-26 19:34:13+00:00,,,
2019-08-26 19:34:11+00:00,,,
2019-08-26 19:33:01+00:00,"0,0","0,804","0,196"
2019-08-26 19:32:02+00:00,"0,0","0,785","0,215"
2019-08-26 19:27:35+00:00,,,
2019-08-26 19:26:57+00:00,"0,0","0,763","0,237"
2019-08-26 19:23:54+00:00,"0,056","0,622","0,321"
2019-08-26 19:23:09+00:00,"0,0","0,857","0,143"
2019-08-26 19:18:33+00:00,"0,0","1,0","0,0"
2019-08-26 19:16:23+00:00,"0,0","0,798","0,202"
2019-08-26 19:15:30+00:00,"0,05","0,791","0,159"
2019-08-26 19:15:10+00:00,,,
2019-08-26 19:14:18+00:00,"0,0","1,0","0,0"
2019-08-26 19:13:00+00:00,"0,254","0,746","0,0"
2019-08-26 19:07:41+00:00,"0,0","0,896","0,104"
2019-08-26 19:05:08+00:00,"0,0","0,789","0,211"
2019-08-26 19:04:26+00:00,,,
2019-08-26 19:00:54+00:00,"0,0","1,0","0,0"
2019-08-26 19:00:36+00:00,,,
2019-08-26 19:00:36+00:00,"0,0","0,562","0,438"
2019-08-26 19:00:30+00:00,,,
2019-08-26 19:00:14+00:00,"0,0","0,822","0,178"
2019-08-26 18:58:01+00:00,"0,0","0,838","0,162"
2019-08-26 18:56:14+00:00,,,
2019-08-26 18:53:19+00:00,,,
2019-08-26 18:49:12+00:00,"0,086","0,793","0,121"
2019-08-26 18:48:54+00:00,"0,058","0,614","0,328"
2019-08-26 18:45:30+00:00,,,
2019-08-26 18:35:02+00:00,"0,094","0,798","0,108"
2019-08-26 18:20:43+00:00,"0,129","0,785","0,086"
2019-08-26 18:16:34+00:00,"0,278","0,664","0,058"
2019-08-26 18:13:12+00:00,"0,135","0,811","0,054"
2019-08-26 18:11:58+00:00,,,
2019-08-26 18:06:07+00:00,"0,109","0,891","0,0"
