brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
Starbucks,2019-09-28,0.038,0.834,0.128,22.89,77.11,54.22
Starbucks,2019-09-29,0.026,0.823,0.151,14.69,85.31,70.62
Starbucks,2019-09-30,0.04,0.834,0.127,23.95,76.05,52.099999999999994
Starbucks,2019-10-01,0.03,0.832,0.138,17.86,82.14,64.28
Starbucks,2019-10-02,0.029,0.84,0.131,18.12,81.88,63.75999999999999
Starbucks,2019-10-03,0.028,0.853,0.12,18.92,81.08,62.16
Starbucks,2019-10-04,0.033,0.837,0.131,20.12,79.88,59.75999999999999
Starbucks,2019-10-05,0.035,0.826,0.138,20.23,79.77,59.53999999999999
Starbucks,2019-10-06,0.038,0.838,0.124,23.46,76.54,53.080000000000005
Starbucks,2019-10-07,0.032,0.842,0.126,20.25,79.75,59.5
Starbucks,2019-10-08,0.039,0.817,0.144,21.31,78.69,57.379999999999995
Starbucks,2019-10-09,0.03,0.815,0.155,16.22,83.78,67.56
Starbucks,2019-10-10,0.032,0.814,0.153,17.3,82.7,65.4
Starbucks,2019-10-11,0.046,0.823,0.131,25.99,74.01,48.02000000000001
Starbucks,2019-10-12,0.056,0.79,0.154,26.67,73.33,46.66
Starbucks,2019-10-13,0.031,0.798,0.17,15.42,84.58,69.16
Starbucks,2019-10-14,0.025,0.792,0.183,12.02,87.98,75.96000000000001
Starbucks,2019-10-15,0.029,0.803,0.168,14.72,85.28,70.56
Starbucks,2019-10-16,0.027,0.805,0.168,13.85,86.15,72.30000000000001
Starbucks,2019-10-17,0.028,0.813,0.159,14.97,85.03,70.06
Starbucks,2019-10-18,0.025,0.791,0.184,11.96,88.04,76.08000000000001
Starbucks,2019-10-19,0.027,0.805,0.168,13.85,86.15,72.30000000000001
Starbucks,2019-10-20,0.028,0.799,0.173,13.93,86.07,72.13999999999999
Starbucks,2019-10-21,0.02,0.798,0.183,9.85,90.15,80.30000000000001
Starbucks,2019-10-22,0.029,0.817,0.154,15.85,84.15,68.30000000000001
Starbucks,2019-10-23,0.03,0.816,0.154,16.3,83.7,67.4
Starbucks,2019-10-24,0.035,0.796,0.168,17.24,82.76,65.52000000000001
Starbucks,2019-10-25,0.028,0.802,0.17,14.14,85.86,71.72
Starbucks,2019-10-26,0.026,0.8,0.174,13.0,87.0,74.0
Starbucks,2019-10-27,0.03,0.812,0.158,15.96,84.04,68.08000000000001
Starbucks,2019-10-28,0.02,0.802,0.178,10.1,89.9,79.80000000000001
Starbucks,2019-10-29,0.024,0.811,0.165,12.7,87.3,74.6
Starbucks,2019-10-30,0.033,0.81,0.157,17.37,82.63,65.25999999999999
Starbucks,2019-10-31,0.034,0.8,0.166,17.0,83.0,66.0
Starbucks,2019-11-01,0.026,0.833,0.14,15.66,84.34,68.68
Starbucks,2019-11-02,0.025,0.809,0.165,13.16,86.84,73.68
Starbucks,2019-11-03,0.028,0.791,0.181,13.4,86.6,73.19999999999999
Starbucks,2019-11-04,0.024,0.818,0.157,13.26,86.74,73.47999999999999
Starbucks,2019-11-05,0.021,0.815,0.164,11.35,88.65,77.30000000000001
Starbucks,2019-11-06,0.022,0.801,0.176,11.11,88.89,77.78
Starbucks,2019-11-07,0.029,0.78,0.191,13.18,86.82,73.63999999999999
Starbucks,2019-11-08,0.027,0.801,0.172,13.57,86.43,72.86000000000001
Starbucks,2019-11-09,0.033,0.821,0.146,18.44,81.56,63.120000000000005
Starbucks,2019-11-10,0.025,0.827,0.148,14.45,85.55,71.1
Starbucks,2019-11-11,0.02,0.824,0.157,11.3,88.7,77.4
Starbucks,2019-11-12,0.028,0.836,0.137,16.97,83.03,66.06
Starbucks,2019-11-13,0.028,0.84,0.133,17.39,82.61,65.22
Starbucks,2019-11-14,0.024,0.823,0.154,13.48,86.52,73.03999999999999
Starbucks,2019-11-15,0.026,0.822,0.152,14.61,85.39,70.78
Starbucks,2019-11-16,0.025,0.844,0.13,16.13,83.87,67.74000000000001
Starbucks,2019-11-17,0.03,0.848,0.122,19.74,80.26,60.52000000000001
Starbucks,2019-11-18,0.033,0.835,0.133,19.88,80.12,60.24000000000001
Starbucks,2019-11-19,0.038,0.821,0.141,21.23,78.77,57.53999999999999
Starbucks,2019-11-20,0.033,0.825,0.143,18.75,81.25,62.5
Starbucks,2019-11-21,0.029,0.818,0.153,15.93,84.07,68.13999999999999
Starbucks,2019-11-22,0.031,0.817,0.151,17.03,82.97,65.94
Starbucks,2019-11-23,0.029,0.832,0.14,17.16,82.84,65.68
Starbucks,2019-11-24,0.032,0.827,0.141,18.5,81.5,63.0
Starbucks,2019-11-25,0.041,0.81,0.149,21.58,78.42,56.84
Starbucks,2019-11-26,0.032,0.819,0.149,17.68,82.32,64.63999999999999
Starbucks,2019-11-27,0.032,0.82,0.147,17.88,82.12,64.24000000000001
Starbucks,2019-11-28,0.034,0.804,0.162,17.35,82.65,65.30000000000001
Starbucks,2019-11-29,0.069,0.811,0.12,36.51,63.49,26.980000000000004
Starbucks,2019-11-30,0.062,0.825,0.114,35.23,64.77,29.54
Starbucks,2019-12-01,0.054,0.829,0.118,31.4,68.6,37.199999999999996
Starbucks,2019-12-02,0.042,0.84,0.118,26.25,73.75,47.5
Starbucks,2019-12-03,0.039,0.831,0.13,23.08,76.92,53.84
Starbucks,2019-12-04,0.033,0.829,0.138,19.3,80.7,61.400000000000006
Starbucks,2019-12-05,0.031,0.824,0.145,17.61,82.39,64.78
Starbucks,2019-12-06,0.028,0.827,0.145,16.18,83.82,67.63999999999999
Starbucks,2019-12-07,0.027,0.831,0.141,16.07,83.93,67.86000000000001
Starbucks,2019-12-08,0.038,0.836,0.125,23.31,76.69,53.379999999999995
Starbucks,2019-12-09,0.028,0.827,0.145,16.18,83.82,67.63999999999999
Starbucks,2019-12-10,0.053,0.81,0.137,27.89,72.11,44.22
Starbucks,2019-12-11,0.031,0.828,0.141,18.02,81.98,63.96000000000001
Starbucks,2019-12-12,0.012,0.821,0.167,6.7,93.3,86.6
Starbucks,2019-12-13,0.019,0.823,0.159,10.67,89.33,78.66
Starbucks,2019-12-14,0.057,0.801,0.142,28.64,71.36,42.72
Starbucks,2019-12-15,0.065,0.814,0.121,34.95,65.05,30.099999999999994
Starbucks,2019-12-16,0.046,0.818,0.135,25.41,74.59,49.18000000000001
Starbucks,2019-12-17,0.035,0.822,0.143,19.66,80.34,60.68000000000001
Starbucks,2019-12-18,0.034,0.833,0.133,20.36,79.64,59.28
Starbucks,2019-12-19,0.029,0.804,0.167,14.8,85.2,70.4
Starbucks,2019-12-20,0.026,0.809,0.165,13.61,86.39,72.78
Starbucks,2019-12-21,0.037,0.814,0.149,19.89,80.11,60.22
Starbucks,2019-12-22,0.024,0.806,0.17,12.37,87.63,75.25999999999999
Starbucks,2019-12-23,0.02,0.822,0.158,11.24,88.76,77.52000000000001
Starbucks,2019-12-24,0.021,0.783,0.196,9.68,90.32,80.63999999999999
Starbucks,2019-12-25,0.018,0.787,0.195,8.45,91.55,83.1
Starbucks,2019-12-26,0.025,0.78,0.195,11.36,88.64,77.28
Starbucks,2019-12-27,0.03,0.787,0.183,14.08,85.92,71.84
Starbucks,2019-12-28,0.026,0.805,0.169,13.33,86.67,73.34
Starbucks,2019-12-29,0.034,0.804,0.163,17.26,82.74,65.47999999999999
Starbucks,2019-12-30,0.027,0.803,0.17,13.71,86.29,72.58000000000001
Starbucks,2019-12-31,0.023,0.815,0.162,12.43,87.57,75.13999999999999
Starbucks,2020-01-01,0.04,0.799,0.161,19.9,80.1,60.199999999999996
Starbucks,2020-01-02,0.031,0.814,0.154,16.76,83.24,66.47999999999999
Starbucks,2020-01-03,0.033,0.793,0.174,15.94,84.06,68.12
Starbucks,2020-01-04,0.032,0.808,0.16,16.67,83.33,66.66
Starbucks,2020-01-05,0.029,0.783,0.189,13.3,86.7,73.4
Starbucks,2020-01-06,0.025,0.796,0.178,12.32,87.68,75.36000000000001
Starbucks,2020-01-07,0.023,0.836,0.141,14.02,85.98,71.96000000000001
Starbucks,2020-01-08,0.024,0.844,0.132,15.38,84.62,69.24000000000001
Starbucks,2020-01-09,0.026,0.828,0.147,15.03,84.97,69.94
Starbucks,2020-01-10,0.024,0.847,0.129,15.69,84.31,68.62
Starbucks,2020-01-11,0.021,0.848,0.13,13.91,86.09,72.18
Starbucks,2020-01-12,0.03,0.844,0.126,19.23,80.77,61.53999999999999
Starbucks,2020-01-13,0.032,0.852,0.116,21.62,78.38,56.75999999999999
Starbucks,2020-01-14,0.02,0.858,0.123,13.99,86.01,72.02000000000001
Starbucks,2020-01-15,0.029,0.847,0.124,18.95,81.05,62.099999999999994
Starbucks,2020-01-16,0.028,0.845,0.127,18.06,81.94,63.879999999999995
Starbucks,2020-01-17,0.03,0.844,0.127,19.11,80.89,61.78
Starbucks,2020-01-18,0.037,0.854,0.109,25.34,74.66,49.31999999999999
Starbucks,2020-01-19,0.027,0.819,0.154,14.92,85.08,70.16
Starbucks,2020-01-20,0.021,0.862,0.117,15.22,84.78,69.56
Starbucks,2020-01-21,0.026,0.843,0.131,16.56,83.44,66.88
Starbucks,2020-01-22,0.029,0.842,0.128,18.47,81.53,63.06
Starbucks,2020-01-23,0.037,0.813,0.15,19.79,80.21,60.419999999999995
Starbucks,2020-01-24,0.03,0.819,0.151,16.57,83.43,66.86000000000001
Starbucks,2020-01-25,0.026,0.829,0.145,15.2,84.8,69.6
Starbucks,2020-01-26,0.017,0.816,0.167,9.24,90.76,81.52000000000001
Starbucks,2020-01-27,0.031,0.825,0.144,17.71,82.29,64.58000000000001
Starbucks,2020-01-28,0.031,0.815,0.153,16.85,83.15,66.30000000000001
Starbucks,2020-01-29,0.027,0.85,0.122,18.12,81.88,63.75999999999999
Starbucks,2020-01-30,0.03,0.822,0.148,16.85,83.15,66.30000000000001
Starbucks,2020-01-31,0.031,0.83,0.139,18.24,81.76,63.52000000000001
Starbucks,2020-02-01,0.031,0.823,0.146,17.51,82.49,64.97999999999999
Starbucks,2020-02-02,0.029,0.821,0.15,16.2,83.8,67.6
Starbucks,2020-02-03,0.039,0.813,0.149,20.74,79.26,58.52000000000001
Starbucks,2020-02-04,0.025,0.819,0.156,13.81,86.19,72.38
Starbucks,2020-02-05,0.029,0.816,0.155,15.76,84.24,68.47999999999999
Starbucks,2020-02-06,0.031,0.798,0.172,15.27,84.73,69.46000000000001
Starbucks,2020-02-07,0.041,0.801,0.158,20.6,79.4,58.800000000000004
Starbucks,2020-02-08,0.032,0.806,0.162,16.49,83.51,67.02000000000001
Starbucks,2020-02-09,0.027,0.814,0.159,14.52,85.48,70.96000000000001
Starbucks,2020-02-10,0.029,0.794,0.177,14.08,85.92,71.84
Starbucks,2020-02-11,0.026,0.794,0.18,12.62,87.38,74.75999999999999
Starbucks,2020-02-12,0.031,0.808,0.161,16.15,83.85,67.69999999999999
Starbucks,2020-02-13,0.029,0.789,0.181,13.81,86.19,72.38
Starbucks,2020-02-14,0.022,0.786,0.193,10.23,89.77,79.53999999999999
Starbucks,2020-02-15,0.021,0.81,0.169,11.05,88.95,77.9
Starbucks,2020-02-16,0.021,0.826,0.154,12.0,88.0,76.0
Starbucks,2020-02-17,0.028,0.806,0.166,14.43,85.57,71.13999999999999
Starbucks,2020-02-18,0.029,0.819,0.153,15.93,84.07,68.13999999999999
Starbucks,2020-02-19,0.015,0.831,0.155,8.82,91.18,82.36000000000001
Starbucks,2020-02-20,0.027,0.83,0.143,15.88,84.12,68.24000000000001
Starbucks,2020-02-21,0.024,0.819,0.157,13.26,86.74,73.47999999999999
Starbucks,2020-02-22,0.036,0.82,0.144,20.0,80.0,60.0
Starbucks,2020-02-23,0.025,0.825,0.15,14.29,85.71,71.41999999999999
Starbucks,2020-02-24,0.023,0.812,0.165,12.23,87.77,75.53999999999999
Starbucks,2020-02-25,0.037,0.805,0.158,18.97,81.03,62.06
Starbucks,2020-02-26,0.073,0.801,0.125,36.87,63.13,26.260000000000005
Starbucks,2020-02-27,0.037,0.815,0.147,20.11,79.89,59.78
Starbucks,2020-02-28,0.029,0.809,0.163,15.1,84.9,69.80000000000001
Starbucks,2020-02-29,0.032,0.807,0.161,16.58,83.42,66.84
Starbucks,2020-03-01,0.026,0.841,0.133,16.35,83.65,67.30000000000001
Starbucks,2020-03-02,0.041,0.804,0.155,20.92,79.08,58.16
Starbucks,2020-03-03,0.028,0.829,0.143,16.37,83.63,67.25999999999999
Starbucks,2020-03-04,0.036,0.825,0.139,20.57,79.43,58.86000000000001
Starbucks,2020-03-05,0.039,0.829,0.133,22.67,77.33,54.66
Starbucks,2020-03-06,0.044,0.834,0.122,26.51,73.49,46.97999999999999
Starbucks,2020-03-07,0.034,0.838,0.128,20.99,79.01,58.02000000000001
Starbucks,2020-03-08,0.03,0.824,0.146,17.05,82.95,65.9
Starbucks,2020-03-09,0.041,0.843,0.116,26.11,73.89,47.78
Starbucks,2020-03-10,0.03,0.85,0.12,20.0,80.0,60.0
Starbucks,2020-03-11,0.045,0.816,0.139,24.46,75.54,51.080000000000005
Starbucks,2020-03-12,0.036,0.829,0.135,21.05,78.95,57.900000000000006
Starbucks,2020-03-13,0.038,0.86,0.103,26.95,73.05,46.099999999999994
Starbucks,2020-03-14,0.046,0.825,0.129,26.29,73.71,47.419999999999995
Starbucks,2020-03-15,0.047,0.846,0.107,30.52,69.48,38.96000000000001
Starbucks,2020-03-16,0.05,0.86,0.09,35.71,64.29,28.580000000000005
Starbucks,2020-03-17,0.044,0.849,0.106,29.33,70.67,41.34
Starbucks,2020-03-18,0.046,0.843,0.111,29.3,70.7,41.400000000000006
Starbucks,2020-03-19,0.052,0.825,0.123,29.71,70.29,40.580000000000005
Starbucks,2020-03-20,0.052,0.829,0.119,30.41,69.59,39.18000000000001
Starbucks,2020-03-21,0.055,0.858,0.087,38.73,61.27,22.540000000000006
Starbucks,2020-03-22,0.048,0.854,0.098,32.88,67.12,34.24
Starbucks,2020-03-23,0.052,0.827,0.121,30.06,69.94,39.879999999999995
Starbucks,2020-03-24,0.033,0.857,0.11,23.08,76.92,53.84
Starbucks,2020-03-25,0.04,0.822,0.139,22.35,77.65,55.300000000000004
Starbucks,2020-03-26,0.032,0.805,0.163,16.41,83.59,67.18
Starbucks,2020-03-27,0.039,0.827,0.133,22.67,77.33,54.66
Starbucks,2020-03-28,0.049,0.838,0.112,30.43,69.57,39.13999999999999
Starbucks,2020-03-29,0.043,0.831,0.126,25.44,74.56,49.120000000000005
Starbucks,2020-03-30,0.03,0.835,0.134,18.29,81.71,63.419999999999995
Starbucks,2020-03-31,0.049,0.809,0.141,25.79,74.21,48.419999999999995
Starbucks,2020-04-01,0.041,0.833,0.125,24.7,75.3,50.599999999999994
Starbucks,2020-04-02,0.051,0.823,0.125,28.98,71.02,42.03999999999999
Starbucks,2020-04-03,0.051,0.815,0.135,27.42,72.58,45.16
Starbucks,2020-04-04,0.045,0.835,0.12,27.27,72.73,45.46000000000001
Starbucks,2020-04-05,0.049,0.842,0.109,31.01,68.99,37.97999999999999
Starbucks,2020-04-06,0.039,0.829,0.132,22.81,77.19,54.379999999999995
Starbucks,2020-04-07,0.031,0.843,0.126,19.75,80.25,60.5
Starbucks,2020-04-08,0.033,0.828,0.139,19.19,80.81,61.620000000000005
Starbucks,2020-04-09,0.037,0.828,0.135,21.51,78.49,56.97999999999999
Starbucks,2020-04-10,0.027,0.853,0.12,18.37,81.63,63.25999999999999
Starbucks,2020-04-11,0.054,0.816,0.13,29.35,70.65,41.300000000000004
Starbucks,2020-04-12,0.04,0.848,0.112,26.32,73.68,47.36000000000001
Starbucks,2020-04-13,0.037,0.841,0.122,23.27,76.73,53.46000000000001
Starbucks,2020-04-14,0.024,0.829,0.147,14.04,85.96,71.91999999999999
Starbucks,2020-04-15,0.039,0.831,0.13,23.08,76.92,53.84
Starbucks,2020-04-16,0.034,0.826,0.141,19.43,80.57,61.13999999999999
Starbucks,2020-04-17,0.029,0.841,0.13,18.24,81.76,63.52000000000001
Starbucks,2020-04-18,0.031,0.819,0.15,17.13,82.87,65.74000000000001
Starbucks,2020-04-19,0.027,0.837,0.135,16.67,83.33,66.66
Starbucks,2020-04-20,0.023,0.833,0.144,13.77,86.23,72.46000000000001
Starbucks,2020-04-21,0.031,0.849,0.12,20.53,79.47,58.94
Starbucks,2020-04-22,0.025,0.832,0.144,14.79,85.21,70.41999999999999
Starbucks,2020-04-23,0.026,0.857,0.117,18.18,81.82,63.63999999999999
Starbucks,2020-04-24,0.022,0.839,0.14,13.58,86.42,72.84
Starbucks,2020-04-25,0.022,0.851,0.127,14.77,85.23,70.46000000000001
Starbucks,2020-04-26,0.025,0.831,0.144,14.79,85.21,70.41999999999999
Starbucks,2020-04-27,0.032,0.858,0.11,22.54,77.46,54.919999999999995
Starbucks,2020-04-28,0.035,0.842,0.123,22.15,77.85,55.699999999999996
Starbucks,2020-04-29,0.026,0.856,0.118,18.06,81.94,63.879999999999995
Starbucks,2020-04-30,0.029,0.816,0.155,15.76,84.24,68.47999999999999
Starbucks,2020-05-01,0.028,0.822,0.15,15.73,84.27,68.53999999999999
Starbucks,2020-05-02,0.024,0.841,0.135,15.09,84.91,69.82
Starbucks,2020-05-03,0.035,0.838,0.126,21.74,78.26,56.52000000000001
Starbucks,2020-05-04,0.027,0.829,0.144,15.79,84.21,68.41999999999999
Starbucks,2020-05-05,0.025,0.839,0.136,15.53,84.47,68.94
Starbucks,2020-05-06,0.027,0.829,0.144,15.79,84.21,68.41999999999999
Starbucks,2020-05-07,0.031,0.821,0.148,17.32,82.68,65.36000000000001
Starbucks,2020-05-08,0.022,0.824,0.155,12.43,87.57,75.13999999999999
Starbucks,2020-05-09,0.027,0.829,0.144,15.79,84.21,68.41999999999999
Starbucks,2020-05-10,0.019,0.853,0.129,12.84,87.16,74.32
Starbucks,2020-05-11,0.026,0.846,0.128,16.88,83.12,66.24000000000001
Starbucks,2020-05-12,0.028,0.845,0.126,18.18,81.82,63.63999999999999
Starbucks,2020-05-13,0.03,0.84,0.13,18.75,81.25,62.5
Starbucks,2020-05-14,0.036,0.835,0.128,21.95,78.05,56.099999999999994
Starbucks,2020-05-15,0.034,0.831,0.136,20.0,80.0,60.0
Starbucks,2020-05-16,0.036,0.828,0.136,20.93,79.07,58.13999999999999
Starbucks,2020-05-17,0.038,0.814,0.148,20.43,79.57,59.13999999999999
Starbucks,2020-05-18,0.026,0.829,0.144,15.29,84.71,69.41999999999999
Starbucks,2020-05-19,0.024,0.835,0.141,14.55,85.45,70.9
Starbucks,2020-05-20,0.027,0.834,0.139,16.27,83.73,67.46000000000001
Starbucks,2020-05-21,0.032,0.819,0.149,17.68,82.32,64.63999999999999
Starbucks,2020-05-22,0.027,0.828,0.145,15.7,84.3,68.6
Starbucks,2020-05-23,0.025,0.844,0.131,16.03,83.97,67.94
Starbucks,2020-05-24,0.028,0.825,0.146,16.09,83.91,67.82
Starbucks,2020-05-25,0.021,0.811,0.168,11.11,88.89,77.78
Starbucks,2020-05-26,0.023,0.833,0.143,13.86,86.14,72.28
Starbucks,2020-05-27,0.031,0.825,0.144,17.71,82.29,64.58000000000001
Starbucks,2020-05-28,0.023,0.834,0.142,13.94,86.06,72.12
Starbucks,2020-05-29,0.029,0.839,0.132,18.01,81.99,63.97999999999999
Starbucks,2020-05-30,0.047,0.8,0.153,23.5,76.5,53.0
Starbucks,2020-05-31,0.044,0.826,0.13,25.29,74.71,49.419999999999995
Starbucks,2020-06-01,0.043,0.8,0.157,21.5,78.5,57.0
Starbucks,2020-06-02,0.029,0.836,0.135,17.68,82.32,64.63999999999999
Starbucks,2020-06-03,0.033,0.818,0.149,18.13,81.87,63.74000000000001
Starbucks,2020-06-04,0.032,0.821,0.147,17.88,82.12,64.24000000000001
Starbucks,2020-06-05,0.032,0.828,0.14,18.6,81.4,62.800000000000004
Starbucks,2020-06-06,0.036,0.814,0.149,19.46,80.54,61.080000000000005
Starbucks,2020-06-07,0.039,0.831,0.129,23.21,76.79,53.580000000000005
Starbucks,2020-06-08,0.033,0.812,0.155,17.55,82.45,64.9
Starbucks,2020-06-09,0.024,0.826,0.149,13.87,86.13,72.25999999999999
Starbucks,2020-06-10,0.051,0.867,0.082,38.35,61.65,23.299999999999997
Starbucks,2020-06-11,0.083,0.818,0.099,45.6,54.4,8.799999999999997
Starbucks,2020-06-12,0.087,0.807,0.105,45.31,54.69,9.379999999999995
Starbucks,2020-06-13,0.058,0.824,0.118,32.95,67.05,34.099999999999994
Starbucks,2020-06-14,0.043,0.839,0.117,26.88,73.12,46.24000000000001
Starbucks,2020-06-15,0.03,0.839,0.131,18.63,81.37,62.74000000000001
Starbucks,2020-06-16,0.04,0.845,0.115,25.81,74.19,48.379999999999995
Starbucks,2020-06-17,0.035,0.814,0.151,18.82,81.18,62.36000000000001
Starbucks,2020-06-18,0.042,0.81,0.148,22.11,77.89,55.78
Starbucks,2020-06-19,0.026,0.832,0.142,15.48,84.52,69.03999999999999
Starbucks,2020-06-20,0.028,0.819,0.153,15.47,84.53,69.06
Starbucks,2020-06-21,0.029,0.828,0.143,16.86,83.14,66.28
Starbucks,2020-06-22,0.04,0.843,0.116,25.64,74.36,48.72
Starbucks,2020-06-23,0.053,0.844,0.104,33.76,66.24,32.48
Starbucks,2020-06-24,0.047,0.816,0.137,25.54,74.46,48.919999999999995
Starbucks,2020-06-25,0.033,0.835,0.132,20.0,80.0,60.0
Starbucks,2020-06-26,0.048,0.844,0.108,30.77,69.23,38.46000000000001
Starbucks,2020-06-27,0.025,0.859,0.115,17.86,82.14,64.28
Starbucks,2020-06-28,0.066,0.823,0.111,37.29,62.71,25.42
Starbucks,2020-06-29,0.08,0.825,0.095,45.71,54.29,8.579999999999998
Starbucks,2020-06-30,0.05,0.836,0.114,30.49,69.51,39.02000000000001
Starbucks,2020-07-01,0.025,0.82,0.155,13.89,86.11,72.22
Starbucks,2020-07-02,0.034,0.838,0.129,20.86,79.14,58.28
Starbucks,2020-07-03,0.037,0.837,0.126,22.7,77.3,54.599999999999994
Starbucks,2020-07-04,0.035,0.802,0.163,17.68,82.32,64.63999999999999
Starbucks,2020-07-05,0.026,0.834,0.14,15.66,84.34,68.68
Starbucks,2020-07-06,0.029,0.836,0.135,17.68,82.32,64.63999999999999
Starbucks,2020-07-07,0.068,0.828,0.105,39.31,60.69,21.379999999999995
Starbucks,2020-07-08,0.078,0.801,0.122,39.0,61.0,22.0
Starbucks,2020-07-09,0.057,0.837,0.107,34.76,65.24,30.479999999999997
Starbucks,2020-07-10,0.041,0.839,0.121,25.31,74.69,49.379999999999995
Starbucks,2020-07-11,0.021,0.853,0.125,14.38,85.62,71.24000000000001
Starbucks,2020-07-12,0.017,0.826,0.157,9.77,90.23,80.46000000000001
Starbucks,2020-07-13,0.032,0.848,0.12,21.05,78.95,57.900000000000006
Starbucks,2020-07-14,0.022,0.835,0.143,13.33,86.67,73.34
Starbucks,2020-07-15,0.029,0.841,0.13,18.24,81.76,63.52000000000001
Starbucks,2020-07-16,0.04,0.813,0.146,21.51,78.49,56.97999999999999
Starbucks,2020-07-17,0.034,0.832,0.133,20.36,79.64,59.28
Starbucks,2020-07-18,0.026,0.844,0.13,16.67,83.33,66.66
Starbucks,2020-07-19,0.025,0.805,0.171,12.76,87.24,74.47999999999999
Starbucks,2020-07-20,0.036,0.812,0.152,19.15,80.85,61.699999999999996
Starbucks,2020-07-21,0.035,0.818,0.147,19.23,80.77,61.53999999999999
Starbucks,2020-07-22,0.037,0.844,0.118,23.87,76.13,52.25999999999999
Starbucks,2020-07-23,0.031,0.824,0.145,17.61,82.39,64.78
Starbucks,2020-07-24,0.028,0.812,0.16,14.89,85.11,70.22
Starbucks,2020-07-25,0.034,0.823,0.143,19.21,80.79,61.580000000000005
Starbucks,2020-07-26,0.039,0.84,0.121,24.38,75.62,51.24000000000001
Starbucks,2020-07-27,0.029,0.818,0.154,15.85,84.15,68.30000000000001
Starbucks,2020-07-28,0.035,0.832,0.133,20.83,79.17,58.34
Starbucks,2020-07-29,0.032,0.83,0.138,18.82,81.18,62.36000000000001
Starbucks,2020-07-30,0.023,0.832,0.145,13.69,86.31,72.62
Starbucks,2020-07-31,0.027,0.851,0.122,18.12,81.88,63.75999999999999
Starbucks,2020-08-01,0.021,0.834,0.145,12.65,87.35,74.69999999999999
Starbucks,2020-08-02,0.025,0.838,0.138,15.34,84.66,69.32
Starbucks,2020-08-03,0.029,0.819,0.152,16.02,83.98,67.96000000000001
Starbucks,2020-08-04,0.028,0.844,0.128,17.95,82.05,64.1
Starbucks,2020-08-05,0.026,0.842,0.132,16.46,83.54,67.08000000000001
Starbucks,2020-08-06,0.028,0.846,0.127,18.06,81.94,63.879999999999995
Starbucks,2020-08-07,0.039,0.828,0.132,22.81,77.19,54.379999999999995
Starbucks,2020-08-08,0.034,0.851,0.115,22.82,77.18,54.36000000000001
Starbucks,2020-08-09,0.029,0.845,0.125,18.83,81.17,62.34
Starbucks,2020-08-10,0.037,0.84,0.123,23.12,76.88,53.75999999999999
Starbucks,2020-08-11,0.029,0.852,0.119,19.59,80.41,60.81999999999999
Starbucks,2020-08-12,0.027,0.853,0.12,18.37,81.63,63.25999999999999
Starbucks,2020-08-13,0.022,0.846,0.132,14.29,85.71,71.41999999999999
Starbucks,2020-08-14,0.03,0.824,0.146,17.05,82.95,65.9
Starbucks,2020-08-15,0.03,0.839,0.131,18.63,81.37,62.74000000000001
Starbucks,2020-08-16,0.031,0.862,0.107,22.46,77.54,55.080000000000005
Starbucks,2020-08-17,0.021,0.834,0.145,12.65,87.35,74.69999999999999
Starbucks,2020-08-18,0.028,0.838,0.134,17.28,82.72,65.44
Starbucks,2020-08-19,0.027,0.83,0.142,15.98,84.02,68.03999999999999
Starbucks,2020-08-20,0.032,0.856,0.113,22.07,77.93,55.86000000000001
Starbucks,2020-08-21,0.023,0.849,0.129,15.13,84.87,69.74000000000001
Starbucks,2020-08-22,0.033,0.835,0.132,20.0,80.0,60.0
Starbucks,2020-08-23,0.033,0.865,0.103,24.26,75.74,51.47999999999999
Starbucks,2020-08-24,0.03,0.848,0.122,19.74,80.26,60.52000000000001
Starbucks,2020-08-25,0.039,0.838,0.123,24.07,75.93,51.86000000000001
Starbucks,2020-08-26,0.027,0.841,0.131,17.09,82.91,65.82
Starbucks,2020-08-27,0.029,0.847,0.124,18.95,81.05,62.099999999999994
Starbucks,2020-08-28,0.025,0.844,0.131,16.03,83.97,67.94
Starbucks,2020-08-29,0.032,0.847,0.121,20.92,79.08,58.16
Starbucks,2020-08-30,0.032,0.833,0.135,19.16,80.84,61.68000000000001
Starbucks,2020-08-31,0.034,0.845,0.121,21.94,78.06,56.120000000000005
Starbucks,2020-09-01,0.042,0.826,0.132,24.14,75.86,51.72
Starbucks,2020-09-02,0.038,0.825,0.138,21.59,78.41,56.81999999999999
Starbucks,2020-09-03,0.032,0.847,0.121,20.92,79.08,58.16
Starbucks,2020-09-04,0.026,0.838,0.136,16.05,83.95,67.9
Starbucks,2020-09-05,0.032,0.844,0.123,20.65,79.35,58.699999999999996
Starbucks,2020-09-06,0.031,0.838,0.132,19.02,80.98,61.96000000000001
Starbucks,2020-09-07,0.039,0.846,0.115,25.32,74.68,49.36000000000001
Starbucks,2020-09-08,0.036,0.849,0.116,23.68,76.32,52.63999999999999
Starbucks,2020-09-09,0.029,0.83,0.141,17.06,82.94,65.88
Starbucks,2020-09-10,0.033,0.834,0.132,20.0,80.0,60.0
Starbucks,2020-09-11,0.036,0.829,0.135,21.05,78.95,57.900000000000006
Starbucks,2020-09-12,0.04,0.843,0.117,25.48,74.52,49.03999999999999
Starbucks,2020-09-13,0.034,0.837,0.128,20.99,79.01,58.02000000000001
